P01D2,Cylinder 4 Injection Timing Performance - Over Advanced
P01D3,Cylinder 5 Injection Timing Performance - Over Retarded
P01D4,Cylinder 5 Injection Timing Performance - Over Advanced
P01D5,Cylinder 6 Injection Timing Performance - Over Retarded
P01D6,Cylinder 6 Injection Timing Performance - Over Advanced
P01D7,Cylinder 7 Injection Timing Performance - Over Retarded
P01D8,Cylinder 7 Injection Timing Performance - Over Advanced
P01D9,Cylinder 8 Injection Timing Performance - Over Retarded
P01DA,Cylinder 8 Injection Timing Performance - Over Advanced
P01DB,Cylinder 9 Injection Timing Performance - Over Retarded
P01DC,Cylinder 9 Injection Timing Performance - Over Advanced
P01DD,Cylinder 10 Injection Timing Performance - Over Retarded
P01DE,Cylinder 10 Injection Timing Performance - Over Advanced
P01DF,Cylinder 11 Injection Timing Performance - Over Retarded
P01E0,Cylinder 11 Injection Timing Performance - Over Advanced
P01E1,Cylinder 12 Injection Timing Performance - Over Retarded
P01E2,Cylinder 12 Injection Timing Performance - Over Advanced
P01E3,Engine Coolant Temperature Sensor 3 Circuit
P01E4,Engine Coolant Temperature Sensor 3 Circuit Range/Performance
P01E5,Engine Coolant Temperature Sensor 3 Circuit Low
P01E6,Engine Coolant Temperature Sensor 3 Circuit High
P01E7,Engine Coolant Temperature Sensor 3 Circuit Intermittent
P01E8,Engine Coolant Heater A Control Circuit/Open
P01E9,Engine Coolant Heater A Control Circuit Low
P01EA,Engine Coolant Heater A Control Circuit High
P01EB,Engine Coolant Heater A Control Circuit Performance
P01EC,Engine Coolant Heater B Control Circuit/Open
P01ED,Engine Coolant Heater B Control Circuit Low
P01EE,Engine Coolant Heater B Control Circuit High
P01EF,Engine Coolant Heater B Control Circuit Performance
P01F0,Coolant Temperature Relapsed Below Diagnostic Monitoring Temperature
P0200,Injector Circuit
P0201,Cylinder 1 Injector Circuit / Open
P0202,Cylinder 2 Injector Circuit / Open
P0203,Cylinder 3 Injector Circuit / Open
P0204,Cylinder 4 Injector Circuit / Open
P0205,Cylinder 5 Injector Circuit / Open
P0206,Cylinder 6 Injector Circuit / Open
P0207,Cylinder 7 Injector Circuit / Open
P0208,Cylinder 8 Injector Circuit / Open
P0209,Cylinder 9 Injector Circuit / Open
P020A,Cylinder 1 Injection Timing
P020B,Cylinder 2 Injection Timing
P020C,Cylinder 3 Injection Timing
P020D,Cylinder 4 Injection Timing
P020E,Cylinder 5 Injection Timing
P020F,Cylinder 6 Injection Timing
P0210,Cylinder 10 Injector Circuit / Open
P0211,Cylinder 11 Injector Circuit / Open
P0212,Cylinder 12 Injector Circuit / Open
P0213,Cold Start Injector 1
P0214,Cold Start Injector 2
P0215,Engine Shutoff Solenoid
P0216,Injector/Injection Timing Control Circuit
P0217,Engine Coolant Overtemperature Condition
P0218,Transmission Fluid Overtemperature Condition
P0219,Engine Overspeed Condition
P021A,Cylinder 7 Injection Timing
P021B,Cylinder 8 Injection Timing
P021C,Cylinder 9 Injection Timing
P021D,Cylinder 10 Injection Timing
P021E,Cylinder 11 Injection Timing
P021F,Cylinder 12 Injection Timing
P0220,Throttle/Pedal Position Sensor/Switch B Circuit
P0221,Throttle/Pedal Position Sensor/Switch B Circuit Range/Performance
P0222,Throttle/Pedal Position Sensor/Switch B Circuit Low 
P0223,Throttle/Pedal Position Sensor/Switch B Circuit High 
P0224,Throttle/Pedal Position Sensor/Switch B Circuit Intermittent
P0225,Throttle/Pedal Position Sensor/Switch C Circuit
P0226,Throttle/Pedal Position Sensor/Switch C Circuit Range/Performance
P0227,Throttle/Pedal Position Sensor/Switch C Circuit Low 
P0228,Throttle/Pedal Position Sensor/Switch C Circuit High 
P0229,Throttle/Pedal Position Sensor/Switch C Circuit Intermittent
P022A,Charge Air Cooler Bypass Control A Circuit /Open
P022B,Charge Air Cooler Bypass Control A Circuit Low
P022C,Charge Air Cooler Bypass Control A Circuit High
P022D,Charge Air Cooler Bypass Control B Circuit /Open
P022E,Charge Air Cooler Bypass Control B Circuit Low
P022F,Charge Air Cooler Bypass Control B Circuit High
P0230,Fuel Pump Primary Circuit
P0231,Fuel Pump Secondary Circuit Low
P0232,Fuel Pump Secondary Circuit High
P0233,Fuel Pump Secondary Circuit Intermittent
P0234,Turbocharger/Supercharger A Overboost Condition
P0235,Turbocharger/Supercharger Boost Sensor A Circuit
P0236,Turbocharger/Supercharger Boost Sensor A Circuit Range/Performance
P0237,Turbocharger/Supercharger Boost Sensor A Circuit Low
P0238,Turbocharger/Supercharger Boost Sensor A Circuit High
P0239,Turbocharger/Supercharger Boost Sensor B Circuit
P023A,Charge Air Cooler Coolant Pump Control Circuit/Open
P023B,Charge Air Cooler Coolant Pump Control Circuit Low
P023C,Charge Air Cooler Coolant Pump Control Circuit High
P023D,Manifold Absolute Pressure - Turbocharger/Supercharger Boost Sensor A Correlation
P023E,Manifold Absolute Pressure - Turbocharger/Supercharger Boost Sensor B Correlation
P023F,Fuel Pump Secondary Circuit / Open
P0240,Turbocharger/Supercharger Boost Sensor B Circuit Range/Performance
P0241,Turbocharger/Supercharger Boost Sensor B Circuit Low
P0242,Turbocharger/Supercharger Boost Sensor B Circuit High
P0243,Turbocharger/Supercharger Wastegate Solenoid A
P0244,Turbocharger/Supercharger Wastegate Solenoid A Range/Performance
P0245,Turbocharger/Supercharger Wastegate Solenoid A Low
P0246,Turbocharger/Supercharger Wastegate Solenoid A High
P0247,Turbocharger/Supercharger Wastegate Solenoid B
P0248,Turbocharger/Supercharger Wastegate Solenoid B Range/Performance
P0249,Turbocharger/Supercharger Wastegate Solenoid B Low
P024A,Charge Air Cooler Bypass Control A Range/Performance
P024B,Charge Air Cooler Bypass Control A Stuck
P024C,Charge Air Cooler Bypass Position Sensor A Circuit
P024D,Charge Air Cooler Bypass Position Sensor A Circuit Range/Performance
P024E,Charge Air Cooler Bypass Position Sensor A Circuit Low
P024F,Charge Air Cooler Bypass Position Sensor A Circuit High
P0250,Turbocharger/Supercharger Wastegate Solenoid B High
P0251,Injection Pump Fuel Metering Control A
P0252,Injection Pump Fuel Metering Control A Range/Performance
P0253,Injection Pump Fuel Metering Control A Low
P0254,Injection Pump Fuel Metering Control A High
P0255,Injection Pump Fuel Metering Control A Intermittent
P0256,Injection Pump Fuel Metering Control B
P0257,Injection Pump Fuel Metering Control B Range/Performance
P0258,Injection Pump Fuel Metering Control B Low
P0259,Injection Pump Fuel Metering Control B High
P025A,Fuel Pump Module Control Circuit/Open
P025B,Fuel Pump Module Control Circuit Range/Performance
P025C,Fuel Pump Module Control Circuit Low
P025D,Fuel Pump Module Control Circuit High
P025E,Turbocharger/Supercharger Boost Sensor A Intermittent/Erratic
P025F,Turbocharger/Supercharger Boost Sensor B Intermittent/Erratic
P0260,Injection Pump Fuel Metering Control B Intermittent
P0261,Cylinder 1 Injector Circuit Low
P0262,Cylinder 1 Injector Circuit High
P0263,Cylinder 1 Contribution/Balance
P0264,Cylinder 2 Injector Circuit Low
P0265,Cylinder 2 Injector Circuit High
P0266,Cylinder 2 Contribution/Balance
P0267,Cylinder 3 Injector Circuit Low
P0268,Cylinder 3 Injector Circuit High
P0269,Cylinder 3 Contribution/Balance
P026A,Charge Air Cooler Efficiency Below Threshold
P026B,Injection Timing Performance
P026C,Fuel Injection Quantity Lower Than Expected
P026D,Fuel Injection Quantity Higher Than Expected
P0270,Cylinder 4 Injector Circuit Low
P0271,Cylinder 4 Injector Circuit High
P0272,Cylinder 4 Contribution/Balance
P0273,Cylinder 5 Injector Circuit Low
P0274,Cylinder 5 Injector Circuit High
P0275,Cylinder 5 Contribution/Balance
P0276,Cylinder 6 Injector Circuit Low
P0277,Cylinder 6 Injector Circuit High
P0278,Cylinder 6 Contribution/Balance
P0279,Cylinder 7 Injector Circuit Low
P027A,Fuel Pump Module B Control Circuit/Open
P027B,Fuel Pump Module B Control Circuit Range/Performance
P027C,Fuel Pump Module B Control Circuit Low
P027D,Fuel Pump Module B Control Circuit High
P0280,Cylinder 7 Injector Circuit High
P0281,Cylinder 7 Contribution/Balance
P0282,Cylinder 8 Injector Circuit Low
P0283,Cylinder 8 Injector Circuit High
P0284,Cylinder 8 Contribution/Balance
P0285,Cylinder 9 Injector Circuit Low
P0286,Cylinder 9 Injector Circuit High
P0287,Cylinder 9 Contribution/Balance
P0288,Cylinder 10 Injector Circuit Low
P0289,Cylinder 10 Injector Circuit High
P028A,Charge Air Cooler Cooling Fan Control Circuit/Open
P028B,Charge Air Cooler Cooling Fan Performance/Stuck Off
P028C,Charge Air Cooler Cooling Fan Stuck On
P028D,Charge Air Cooler Cooling Fan Control Circuit Low
P028E,Charge Air Cooler Cooling Fan Control Circuit High
P028F,Charge Air Cooler Cooling Fan Control Circuit Driver Performance
P0290,Cylinder 10 Contribution/Balance
P0291,Cylinder 11 Injector Circuit Low
P0292,Cylinder 11 Injector Circuit High
P0293,Cylinder 11 Contribution/Balance
P0294,Cylinder 12 Injector Circuit Low
P0295,Cylinder 12 Injector Circuit High
P0296,Cylinder 12 Contribution/Balance
P0297,Vehicle Overspeed Condition
P0298,Engine Oil Overtemperature Condition
P0299,Turbocharger/Supercharger A Underboost Condition
P029A,Cylinder 1 Balance - Fuel Trim at Max Limit
P029B,Cylinder 1 Balance - Fuel Trim at Min Limit
P029C,Cylinder 1 Balance - Injector Restricted
P029D,Cylinder 1 Balance - Injector Leaking
P029E,Cylinder 2 Balance - Fuel Trim at Max Limit
P029F,Cylinder 2 Balance - Fuel Trim at Min Limit
P02A0,Cylinder 2 Balance - Injector Restricted
P02A1,Cylinder 2 Balance - Injector Leaking
P02A2,Cylinder 3 Balance - Fuel Trim at Max Limit
P02A3,Cylinder 3 Balance - Fuel Trim at Min Limit
P02A4,Cylinder 3 Balance - Injector Restricted
P02A5,Cylinder 3 Balance - Injector Leaking
P02A6,Cylinder 4 Balance - Fuel Trim at Max Limit
P02A7,Cylinder 4 Balance - Fuel Trim at Min Limit
P02A8,Cylinder 4 Balance - Injector Restricted
P02A9,Cylinder 4 Balance - Injector Leaking
P02AA,Cylinder 5 Balance - Fuel Trim at Max Limit
P02AB,Cylinder 5 Balance - Fuel Trim at Min Limit
P02AC,Cylinder 5 Balance - Injector Restricted
P02AD,Cylinder 5 Balance - Injector Leaking
P02AE,Cylinder 6 Balance - Fuel Trim at Max Limit
P02AF,Cylinder 6 Balance - Fuel Trim at Min Limit
P02B0,Cylinder 6 Balance - Injector Restricted
P02B1,Cylinder 6 Balance - Injector Leaking
P02B2,Cylinder 7 Balance - Fuel Trim at Max Limit
P02B3,Cylinder 7 Balance - Fuel Trim at Min Limit
P02B4,Cylinder 7 Balance - Injector Restricted
P02B5,Cylinder 7 Balance - Injector Leaking
P02B6,Cylinder 8 Balance - Fuel Trim at Max Limit
P02B7,Cylinder 8 Balance - Fuel Trim at Min Limit
P02B8,Cylinder 8 Balance - Injector Restricted
P02B9,Cylinder 8 Balance - Injector Leaking
P02BA,Cylinder 9 Balance - Fuel Trim at Max Limit
P02BB,Cylinder 9 Balance - Fuel Trim at Min Limit
P02BC,Cylinder 9 Balance - Injector Restricted
P02BD,Cylinder 9 Balance - Injector Leaking
P02BE,Cylinder 10 Balance - Fuel Trim at Max Limit
P02BF,Cylinder 10 Balance - Fuel Trim at Min Limit
P02C0,Cylinder 10 Balance - Injector Restricted
P02C1,Cylinder 10 Balance - Injector Leaking
P02C2,Cylinder 11 Balance - Fuel Trim at Max Limit
P02C3,Cylinder 11 Balance - Fuel Trim at Min Limit
P02C4,Cylinder 11 Balance - Injector Restricted
P02C5,Cylinder 11 Balance - Injector Leaking
P02C6,Cylinder 12 Balance - Fuel Trim at Max Limit
P02C7,Cylinder 12 Balance - Fuel Trim at Min Limit
P02C8,Cylinder 12 Balance - Injector Restricted
P02C9,Cylinder 12 Balance - Injector Leaking
P02CA,Turbocharger/Supercharger B Overboost Condition
P02CB,Turbocharger/Supercharger B Underboost Condition
P02CC,Cylinder 1 Fuel Injector Offset Learning at Min Limit
P02CD,Cylinder 1 Fuel Injector Offset Learning at Max Limit
P02CE,Cylinder 2 Fuel Injector Offset Learning at Min Limit
P02CF,Cylinder 2 Fuel Injector Offset Learning at Max Limit
P02D0,Cylinder 3 Fuel Injector Offset Learning at Min Limit
P02D1,Cylinder 3 Fuel Injector Offset Learning at Max Limit
P02D2,Cylinder 4 Fuel Injector Offset Learning at Min Limit
P02D3,Cylinder 4 Fuel Injector Offset Learning at Max Limit
P02D4,Cylinder 5 Fuel Injector Offset Learning at Min Limit
P02D5,Cylinder 5 Fuel Injector Offset Learning at Max Limit
P02D6,Cylinder 6 Fuel Injector Offset Learning at Min Limit
P02D7,Cylinder 6 Fuel Injector Offset Learning at Max Limit
P02D8,Cylinder 7 Fuel Injector Offset Learning at Min Limit
P02D9,Cylinder 7 Fuel Injector Offset Learning at Max Limit
P02DA,Cylinder 8 Fuel Injector Offset Learning at Min Limit
P02DB,Cylinder 8 Fuel Injector Offset Learning at Max Limit
P02DC,Cylinder 9 Fuel Injector Offset Learning at Min Limit
P02DD,Cylinder 9 Fuel Injector Offset Learning at Max Limit
P02DE,Cylinder 10 Fuel Injector Offset Learning at Min Limit
P02DF,Cylinder 10 Fuel Injector Offset Learning at Max Limit
P02E0,Diesel Intake Air Flow Control Circuit / Open
P02E1,Diesel Intake Air Flow Control Performance
P02E2,Diesel Intake Air Flow Control Circuit Low
P02E3,Diesel Intake Air Flow Control Circuit High
P02E4,Diesel Intake Air Flow Control Stuck Open
P02E5,Diesel Intake Air Flow Control Stuck Closed
P02E6,Diesel Intake Air Flow Position Sensor Circuit
P02E7,Diesel Intake Air Flow Position Sensor Range/Performance
P02E8,Diesel Intake Air Flow Position Sensor Circuit Low
P02E9,Diesel Intake Air Flow Position Sensor Circuit High
P02EA,Diesel Intake Air Flow Position Sensor Circuit Intermittent/Erratic
P02EB,Diesel Intake Air Flow Control Motor Current Range/Performance
P02EC,Diesel Intake Air Flow Control System - High Airflow Detected
P02ED,Diesel Intake Air Flow Control System - Low Airflow Detected
P02EE,Cylinder 1 Injector Circuit Range/Performance
P02EF,Cylinder 2 Injector Circuit Range/Performance
P02F0,Cylinder 3 Injector Circuit Range/Performance
P02F1,Cylinder 4 Injector Circuit Range/Performance
P02F2,Cylinder 5 Injector Circuit Range/Performance
P02F3,Cylinder 6 Injector Circuit Range/Performance
P02F4,Cylinder 7 Injector Circuit Range/Performance
P02F5,Cylinder 8 Injector Circuit Range/Performance
P02F6,Cylinder 9 Injector Circuit Range/Performance
P02F7,Cylinder 10 Injector Circuit Range/Performance
P02F8,Cylinder 11 Injector Circuit Range/Performance
P02F9,Cylinder 12 Injector Circuit Range/Performance
P02FA,Diesel Intake Air Flow Position Sensor Minimum/Maximum Stop Performance
P02FB,Cold Start Fuel Injection Control Circuit/Open
P02FC,Cold Start Fuel Injection Control Circuit Low
P02FD,Cold Start Fuel Injection Control Circuit High
P02FE,Cold Start Fuel Injection Control Circuit Range/Performance
P0300,Random Misfire Detected
P0301,Cylinder 1 Misfire Detected
P0302,Cylinder 2 Misfire Detected
P0303,Cylinder 3 Misfire Detected
P0304,Cylinder 4 Misfire Detected
P0305,Cylinder 5 Misfire Detected
P0306,Cylinder 6 Misfire Detected
P0307,Cylinder 7 Misfire Detected
P0308,Cylinder 8 Misfire Detected
P0309,Cylinder 9 Misfire Detected
P0310,Cylinder 10 Misfire Detected
P0311,Cylinder 11 Misfire Detected
P0312,Cylinder 12 Misfire Detected
P0313,Misfire Detected With Low Fuel
P0314,Single Cylinder Misfire (Cylinder not Specified)
P0315,Crankshaft Position System Variation Not Learned
P0316,Misfire Detected On Startup (First 1000 Revolutions)
P0317,Rough Road Hardware Not Present
P0318,Rough Road Sensor A Signal Circuit
P0319,Rough Road Sensor B Signal Circuit
P0320,Ignition/Distributor Engine Speed Input Circuit
P0321,Ignition/Distributor Engine Speed Input Circuit Range/Performance
P0322,Ignition/Distributor Engine Speed Input Circuit No Signal
P0323,Ignition/Distributor Engine Speed Input Circuit Intermittent
P0324,Knock Control System Error
P0325,Knock Sensor 1 Circuit (Bank 1)
P0326,Knock Sensor 1 Circuit Range/Performance (Bank 1)
P0327,Knock Sensor 1 Circuit Low (Bank1)
P0328,Knock Sensor 1 Circuit High (Bank 1)
P0329,Knock Sensor 1 Circuit Intermittent (Bank 1)
P032A,Knock Sensor 3 Circuit (Bank1)
P032B,Knock Sensor 3 Circuit Range/Performance (Bank1)
P032C,Knock Sensor 3 Circuit Low (Bank1)
P032D,Knock Sensor 3 Circuit High (Bank1)
P032E,Knock Sensor 3 Circuit Intermittent (Bank1)
P0330,Knock Sensor 2 Circuit (Bank 2)
P0331,Knock Sensor 2 Circuit Range/Performance (Bank 2)
P0332,Knock Sensor 2 Circuit Low (Bank 2)
P0333,Knock Sensor 2 Circuit High (Bank 2)
P0334,Knock Sensor 2 Circuit Intermittent (Bank 2)
P0335,Crankshaft Position Sensor A Circuit
P0336,Crankshaft Position Sensor A Circuit Range/Performance
P0337,Crankshaft Position Sensor A Circuit Low 
P0338,Crankshaft Position Sensor A Circuit High 
P0339,Crankshaft Position Sensor A Circuit Intermittent
P033A,Knock Sensor 4 Circuit (Bank 2)
P033B,Knock Sensor 4 Circuit Range/Performance (Bank 2)
P033C,Knock Sensor 4 Circuit Low (Bank 2)
P033D,Knock Sensor 4 Circuit High (Bank 2)
P033E,Knock Sensor 4 Circuit Intermittent (Bank 2)
P0340,Camshaft Position Sensor A Circuit (Bank 1 or single sensor)
P0341,Camshaft Position Sensor A Circuit Range/Performance (Bank 1 or single sensor)
P0342,Camshaft Position Sensor A Circuit Low (Bank 1 or single sensor)
P0343,Camshaft Position Sensor A Circuit High (Bank 1 or single sensor)
P0344,Camshaft Position Sensor A Circuit Intermittent (Bank 1 or single sensor)
P0345,Camshaft Position Sensor A Circuit (Bank 2)
P0346,Camshaft Position Sensor A Circuit Range/Performance (Bank 2)
P0347,Camshaft Position Sensor A Circuit Low (Bank 2)
P0348,Camshaft Position Sensor A Circuit High (Bank 2)
P0349,Camshaft Position Sensor A Circuit Intermittent (Bank 2)
P034A,Crankshaft Position Sensor - Crankshaft Start Position Incorrect
P034B,Crankshaft Position Sensor - Crankshaft Direction Incorrect
P0350,Ignition Coil Primary/Secondary Circuit
P0351,Ignition Coil A Primary/Secondary Circuit
P0352,Ignition Coil B Primary/Secondary Circuit
P0353,Ignition Coil C Primary/Secondary Circuit
P0354,Ignition Coil D Primary/Secondary Circuit
P0355,Ignition Coil E Primary/Secondary Circuit
P0356,Ignition Coil F Primary/Secondary Circuit
P0357,Ignition Coil G Primary/Secondary Circuit
P0358,Ignition Coil H Primary/Secondary Circuit
P0359,Ignition Coil I Primary/Secondary Circuit
P0360,Ignition Coil J Primary/Secondary Circuit
P0361,Ignition Coil K Primary/Secondary Circuit
P0362,Ignition Coil L Primary/Secondary Circuit
P0363,Misfire Detected - Fueling Disabled
P0365,Camshaft Position Sensor B Circuit (Bank 1)
P0366,Camshaft Position Sensor B Circuit Range/Performance (Bank 1)
P0367,Camshaft Position Sensor B Circuit Low (Bank 1)
P0368,Camshaft Position Sensor B Circuit High (Bank 1)
P0369,Camshaft Position Sensor B Circuit Intermittent (Bank 1)
P0370,Timing Reference High Resolution Signal A
P0371,Timing Reference High Resolution Signal A Too Many Pulses
P0372,Timing Reference High Resolution Signal A Too Few Pulses
P0373,Timing Reference High Resolution Signal A Intermittent
P0374,Timing Reference High Resolution Signal A No Pulses
P0375,Timing Reference High Resolution Signal B
P0376,Timing Reference High Resolution Signal B Too Many Pulses
P0377,Timing Reference High Resolution Signal B Too Few Pulses
P0378,Timing Reference High Resolution Signal B Intermittent
P0379,Timing Reference High Resolution Signal B No Pulses
